StockExchange,Stock,StockTicker,Date,Open,High,Low,Close,AdjClose,Volume
LSE,Sage Group,SGE.L,12/30/2019,754.4,756.6,745.4,749.4,732.24,1222432
LSE,Sage Group,SGE.L,12/31/2019,747.6,750.6,743.2,749,731.85,753521
LSE,Sage Group,SGE.L,1/2/2020,752.2,753.8,745.43,747.6,730.48,1882730
LSE,Sage Group,SGE.L,1/3/2020,738.4,742.8,732,738.4,721.5,1228552
LSE,Sage Group,SGE.L,1/6/2020,737,737.6,730,736.2,719.35,1441689
LSE,Sage Group,SGE.L,1/7/2020,740,743,732,735.2,718.37,1775456
LSE,Sage Group,SGE.L,1/8/2020,730.2,738.1,729.2,733.8,717,2112064
LSE,Sage Group,SGE.L,1/9/2020,738.8,744,736.61,742.4,725.4,2425982
LSE,Sage Group,SGE.L,1/10/2020,747.6,747.6,740,740,723.06,1902057
LSE,Sage Group,SGE.L,1/13/2020,743,747.4,735.8,735.8,718.96,2689079
LSE,Sage Group,SGE.L,1/14/2020,739,741.4,730.4,734,717.2,2800749
LSE,Sage Group,SGE.L,1/15/2020,731.6,740.2,729.2,738.2,721.3,3877373
LSE,Sage Group,SGE.L,1/16/2020,741.6,741.6,730.8,739.2,722.28,3201421
LSE,Sage Group,SGE.L,1/17/2020,741.8,744.6,731.8,734.2,717.39,3990842
LSE,Sage Group,SGE.L,1/20/2020,732.4,737.2,726.12,727,710.36,1445319
LSE,Sage Group,SGE.L,1/21/2020,725,772.2,717.6,734,717.2,2834912
LSE,Sage Group,SGE.L,1/22/2020,761.2,774,742.2,762.6,745.14,6562913
LSE,Sage Group,SGE.L,1/23/2020,764.4,765.35,753.6,754,736.74,2038653
LSE,Sage Group,SGE.L,1/24/2020,758.8,771.4,756.6,766,748.46,2410635
LSE,Sage Group,SGE.L,1/27/2020,755.2,761,747,753.2,735.96,3023774
LSE,Sage Group,SGE.L,1/28/2020,756.2,762,744.8,753.8,736.54,2054389
LSE,Sage Group,SGE.L,1/29/2020,759,762,753.28,759,741.62,1927883
LSE,Sage Group,SGE.L,1/30/2020,751.4,759.47,744.2,746,728.92,1601318
LSE,Sage Group,SGE.L,1/31/2020,747.4,754.4,736.4,738.4,721.5,5088011
LSE,Sage Group,SGE.L,2/3/2020,745,755.6,740.2,753,735.76,2018300
LSE,Sage Group,SGE.L,2/4/2020,753.8,763.26,753.6,762.6,745.14,2667502
LSE,Sage Group,SGE.L,2/5/2020,747.4,779.2,747,778.6,760.78,6788336
LSE,Sage Group,SGE.L,2/6/2020,775.4,778.4,761.8,772.4,765.65,2694773
LSE,Sage Group,SGE.L,2/7/2020,774.4,774.4,768.1,773.2,766.45,2004297
LSE,Sage Group,SGE.L,2/10/2020,769.2,775.6,765.2,773.8,767.04,1818018
LSE,Sage Group,SGE.L,2/11/2020,780.2,787.6,776.6,784.8,777.94,3426777
LSE,Sage Group,SGE.L,2/12/2020,781.2,789.2,768.1,789.2,782.31,3417489
LSE,Sage Group,SGE.L,2/13/2020,785.2,792.6,778.8,784,777.15,3086294
LSE,Sage Group,SGE.L,2/14/2020,784,786.51,778.2,783.8,776.95,2364142
LSE,Sage Group,SGE.L,2/17/2020,791.4,791.4,779.4,782.8,775.96,784718
LSE,Sage Group,SGE.L,2/18/2020,777,783.6,776.2,781.8,774.97,2543552
LSE,Sage Group,SGE.L,2/19/2020,782.4,794.6,779.4,794.6,787.66,1605695
LSE,Sage Group,SGE.L,2/20/2020,788.2,792.2,779,779,772.19,1667777
LSE,Sage Group,SGE.L,2/21/2020,775.2,784.6,771.2,773.8,767.04,1777109
LSE,Sage Group,SGE.L,2/24/2020,756.6,760.6,742,757.8,751.18,3266594
LSE,Sage Group,SGE.L,2/25/2020,758.8,765.8,735.6,738.2,731.75,2945676
LSE,Sage Group,SGE.L,2/26/2020,733.2,740.4,719,739,732.54,1831529
LSE,Sage Group,SGE.L,2/27/2020,726.8,733.8,714.4,723.2,716.88,2890260
LSE,Sage Group,SGE.L,2/28/2020,698,723.2,677.4,681.8,675.84,6136108
LSE,Sage Group,SGE.L,3/2/2020,686.8,705.8,672.4,694.2,688.14,6744970
LSE,Sage Group,SGE.L,3/3/2020,702.4,718,700.4,701.8,695.67,3411328
LSE,Sage Group,SGE.L,3/4/2020,700.2,710.6,696,704,697.85,2086492
LSE,Sage Group,SGE.L,3/5/2020,705.6,707,677.2,690.8,684.77,4888275
LSE,Sage Group,SGE.L,3/6/2020,680.6,683.6,660.8,668,662.16,5314678
LSE,Sage Group,SGE.L,3/9/2020,659.8,709,617.6,627.4,621.92,6747941
LSE,Sage Group,SGE.L,3/10/2020,635.2,649.16,622,622,616.57,7344892
LSE,Sage Group,SGE.L,3/11/2020,627.6,632.2,619.6,625,619.54,6913224
LSE,Sage Group,SGE.L,3/12/2020,594,600.8,554.4,560,555.11,6726764
LSE,Sage Group,SGE.L,3/13/2020,582.4,600.8,565.14,582,576.92,6131914
LSE,Sage Group,SGE.L,3/16/2020,556,624.6,532.4,612.8,607.45,6614394
LSE,Sage Group,SGE.L,3/17/2020,634.2,637.6,578.6,578.6,573.55,8756626
LSE,Sage Group,SGE.L,3/18/2020,566,613.25,566,579.8,574.73,6477999
LSE,Sage Group,SGE.L,3/19/2020,577,614,537.4,578.8,573.74,7181263
LSE,Sage Group,SGE.L,3/20/2020,601.6,605.4,546,555.6,550.75,8656388
LSE,Sage Group,SGE.L,3/23/2020,526.4,556,515.6,534.8,530.13,8171177
LSE,Sage Group,SGE.L,3/24/2020,556.4,566,534.4,560.8,555.9,7512055
LSE,Sage Group,SGE.L,3/25/2020,575.2,601.2,563.72,587.6,582.47,4250952
LSE,Sage Group,SGE.L,3/26/2020,570.4,601,570.4,600,594.76,3804442
LSE,Sage Group,SGE.L,3/27/2020,590.2,599,566.4,590,584.85,3179942
LSE,Sage Group,SGE.L,3/30/2020,594.8,600,567.8,600,594.76,2292029
LSE,Sage Group,SGE.L,3/31/2020,603.2,611,567.8,591.8,586.63,4813970
LSE,Sage Group,SGE.L,4/1/2020,576.8,590.6,568.6,576.4,571.36,4178341
LSE,Sage Group,SGE.L,4/2/2020,577.6,580,541.6,553.2,548.37,4946885
LSE,Sage Group,SGE.L,4/3/2020,551.6,567.83,551.6,558.2,553.32,3325484
LSE,Sage Group,SGE.L,4/6/2020,556.2,577.8,545.4,565.4,560.46,3838284
LSE,Sage Group,SGE.L,4/7/2020,569.4,581.4,562.2,581.4,576.32,5360020
LSE,Sage Group,SGE.L,4/8/2020,575,606.8,573.6,606.8,601.5,5537630
LSE,Sage Group,SGE.L,4/9/2020,612.6,617.86,595,614.8,609.43,3798002
LSE,Sage Group,SGE.L,4/14/2020,621.4,632.62,613.63,624.6,619.14,4345876
LSE,Sage Group,SGE.L,4/15/2020,625,629,608.4,612.2,606.85,4307239
LSE,Sage Group,SGE.L,4/16/2020,618.8,627.77,613.4,615,609.63,2957581
LSE,Sage Group,SGE.L,4/17/2020,626,640.8,616.4,631.8,626.28,5573836
LSE,Sage Group,SGE.L,4/20/2020,635,642.6,627.25,636.6,631.04,2255531
LSE,Sage Group,SGE.L,4/21/2020,632.4,650.04,626.8,626.8,621.32,5414938
LSE,Sage Group,SGE.L,4/22/2020,615.2,623.2,591.8,623.2,617.76,2914038
LSE,Sage Group,SGE.L,4/23/2020,623.4,631.6,614.4,619,613.59,4045603
LSE,Sage Group,SGE.L,4/24/2020,614,619.2,605.8,609.8,604.47,2468001
LSE,Sage Group,SGE.L,4/27/2020,616,624.8,612.8,615.6,610.22,2297208
LSE,Sage Group,SGE.L,4/28/2020,614.4,625.8,613.4,615,609.63,6714395
LSE,Sage Group,SGE.L,4/29/2020,615,630.2,607.8,626.6,621.13,3295570
LSE,Sage Group,SGE.L,4/30/2020,633.2,642.4,628.85,640,634.41,4338972
LSE,Sage Group,SGE.L,5/1/2020,630,637.21,619.2,621,615.57,2444046
LSE,Sage Group,SGE.L,5/4/2020,621.4,621.4,603.6,617.6,612.2,2817424
LSE,Sage Group,SGE.L,5/5/2020,623.6,633.8,619.4,628,622.51,3236914
LSE,Sage Group,SGE.L,5/6/2020,624,628.8,618.8,627.6,622.12,3242257
LSE,Sage Group,SGE.L,5/7/2020,629.4,648.2,629.4,642,636.39,5114679
LSE,Sage Group,SGE.L,5/11/2020,644.6,651.8,635.8,642.6,636.99,3498660
LSE,Sage Group,SGE.L,5/12/2020,642.6,660,640.4,655,649.28,6342504
LSE,Sage Group,SGE.L,5/13/2020,683.4,688.8,652.09,666.6,660.78,6637631
LSE,Sage Group,SGE.L,5/14/2020,652,662.8,615,618.4,613,4768436
LSE,Sage Group,SGE.L,5/15/2020,623,643.4,622.6,639.2,633.62,4193293
LSE,Sage Group,SGE.L,5/18/2020,643.8,659.8,643.8,656.8,651.06,3759880
LSE,Sage Group,SGE.L,5/19/2020,664,667.8,657.4,664.2,658.4,4077380
LSE,Sage Group,SGE.L,5/20/2020,664.2,681.2,662.8,678.8,672.87,2905666
LSE,Sage Group,SGE.L,5/21/2020,672.8,681.6,663.6,676.6,676.6,2887653
LSE,Sage Group,SGE.L,5/22/2020,667.2,685,664.49,679.8,679.8,1764041
LSE,Sage Group,SGE.L,5/26/2020,697.2,702.91,683.65,695.6,695.6,4017069
LSE,Sage Group,SGE.L,5/27/2020,701,706.6,691.6,695.2,695.2,5063169
LSE,Sage Group,SGE.L,5/28/2020,703,710.8,688.4,693,693,3819471
LSE,Sage Group,SGE.L,5/29/2020,689.8,697.6,682.8,691,691,7902658
LSE,Sage Group,SGE.L,6/1/2020,696.4,699.4,678.2,685.2,685.2,1806735
LSE,Sage Group,SGE.L,6/2/2020,690,694.05,676.2,677,677,2042944
LSE,Sage Group,SGE.L,6/3/2020,684.6,688.32,676.6,687.2,687.2,2109891
LSE,Sage Group,SGE.L,6/4/2020,683.2,693.6,681.8,685.6,685.6,2488408
LSE,Sage Group,SGE.L,6/5/2020,690.8,698.8,684.6,690.4,690.4,3352578
LSE,Sage Group,SGE.L,6/8/2020,689.8,693.4,679.8,688.2,688.2,2325005
LSE,Sage Group,SGE.L,6/9/2020,690.2,694.6,679.4,679.4,679.4,3293487
LSE,Sage Group,SGE.L,6/10/2020,679,689.4,675,680,680,1909878
LSE,Sage Group,SGE.L,6/11/2020,670,677.4,652,652,652,2241815
LSE,Sage Group,SGE.L,6/12/2020,642.4,657,638,650.2,650.2,3008571
LSE,Sage Group,SGE.L,6/15/2020,640.8,685.78,639.4,646.8,646.8,1846628
LSE,Sage Group,SGE.L,6/16/2020,656.2,671.2,653.4,667.4,667.4,2806591
LSE,Sage Group,SGE.L,6/17/2020,669.4,683.4,665,679.2,679.2,4018206
LSE,Sage Group,SGE.L,6/18/2020,676.6,683.08,672.6,678.2,678.2,2289003
LSE,Sage Group,SGE.L,6/19/2020,680,691.8,676.4,691.8,691.8,12558570
LSE,Sage Group,SGE.L,6/22/2020,686.8,693,680.8,683,683,3263115
LSE,Sage Group,SGE.L,6/23/2020,688,691.8,680.2,690.6,690.6,2871849
LSE,Sage Group,SGE.L,6/24/2020,680.8,686.2,670.6,670.6,670.6,3778150
LSE,Sage Group,SGE.L,6/25/2020,670.6,675,655.8,660.2,660.2,2427244
LSE,Sage Group,SGE.L,6/26/2020,669.2,677.4,665.2,669,669,2599051
LSE,Sage Group,SGE.L,6/29/2020,670.4,675.2,666.6,670.2,670.2,5522209
LSE,Sage Group,SGE.L,6/30/2020,672.6,677.3,663.8,671.8,671.8,3162574
LSE,Sage Group,SGE.L,7/1/2020,671.2,681,666,669.6,669.6,4066503
LSE,Sage Group,SGE.L,7/2/2020,674.8,681,663.04,665.2,665.2,5223874
LSE,Sage Group,SGE.L,7/3/2020,671.2,674.2,660.8,665.6,665.6,2723652
LSE,Sage Group,SGE.L,7/6/2020,678.2,683.4,671.4,680.8,680.8,4359412
LSE,Sage Group,SGE.L,7/7/2020,678.4,679.4,663.6,669.6,669.6,2435748
LSE,Sage Group,SGE.L,7/8/2020,663.8,673.4,660.4,660.4,660.4,5310928
LSE,Sage Group,SGE.L,7/9/2020,665.2,668.8,656.4,656.4,656.4,1812007
LSE,Sage Group,SGE.L,7/10/2020,654.6,668,651.17,657.8,657.8,2688886
LSE,Sage Group,SGE.L,7/13/2020,664,667.87,659.8,663.4,663.4,1924135
LSE,Sage Group,SGE.L,7/14/2020,654.4,669.8,651,664,664,2526229
LSE,Sage Group,SGE.L,7/15/2020,668.6,689.8,668.6,689,689,3083718
LSE,Sage Group,SGE.L,7/16/2020,682,684,673.6,673.6,673.6,4310516
LSE,Sage Group,SGE.L,7/17/2020,677.8,680,664.2,680,680,3292689
LSE,Sage Group,SGE.L,7/20/2020,679.6,696,676.2,690.2,690.2,3015402
LSE,Sage Group,SGE.L,7/21/2020,698.6,726.6,696.8,708.8,708.8,8565087
LSE,Sage Group,SGE.L,7/22/2020,701.2,712.8,700.4,707,707,2957184
LSE,Sage Group,SGE.L,7/23/2020,713,761,698.8,753.6,753.6,5424421
LSE,Sage Group,SGE.L,7/24/2020,747.2,756.6,742.14,748.2,748.2,4436543
LSE,Sage Group,SGE.L,7/27/2020,737.8,745.2,719.2,733.8,733.8,2585210
LSE,Sage Group,SGE.L,7/28/2020,737.4,755.8,726.7,735.6,735.6,2059051
LSE,Sage Group,SGE.L,7/29/2020,733.6,746.4,731.8,744.6,744.6,1606094
LSE,Sage Group,SGE.L,7/30/2020,743,746,717.4,718,718,3412527
LSE,Sage Group,SGE.L,7/31/2020,726.2,730.6,721.4,729.4,729.4,3839907
LSE,Sage Group,SGE.L,8/3/2020,728.8,756.6,717,750.4,750.4,5708727
LSE,Sage Group,SGE.L,8/4/2020,753.6,754.2,741.2,741.6,741.6,1918921
LSE,Sage Group,SGE.L,8/5/2020,752,759.2,741.8,755.2,755.2,3141382
LSE,Sage Group,SGE.L,8/6/2020,750.8,759.2,747.4,751.2,751.2,1979672
LSE,Sage Group,SGE.L,8/7/2020,750.4,774.4,747.6,765.4,765.4,3285223
LSE,Sage Group,SGE.L,8/10/2020,765.2,769.8,742,745.2,745.2,2106390
LSE,Sage Group,SGE.L,8/11/2020,747,758,742.4,749,749,2627389
LSE,Sage Group,SGE.L,8/12/2020,745.6,762,740.2,761.2,761.2,3045720
LSE,Sage Group,SGE.L,8/13/2020,755.6,765,751.6,760.8,760.8,2289950
LSE,Sage Group,SGE.L,8/14/2020,761.2,761.6,736.6,740.8,740.8,2056733
LSE,Sage Group,SGE.L,8/17/2020,736.8,750.8,736.8,745,745,1298163
LSE,Sage Group,SGE.L,8/18/2020,741.6,752.4,738,745.6,745.6,1621310
LSE,Sage Group,SGE.L,8/19/2020,748.6,754.6,739,739.4,739.4,1964319
LSE,Sage Group,SGE.L,8/20/2020,735.4,741.8,730,737.8,737.8,2552032
LSE,Sage Group,SGE.L,8/21/2020,736.8,743.4,730.4,735,735,2006133
LSE,Sage Group,SGE.L,8/24/2020,741.2,749.2,731,739.8,739.8,1155165
LSE,Sage Group,SGE.L,8/25/2020,741.4,748,734,738.8,738.8,1452409
LSE,Sage Group,SGE.L,8/26/2020,742.4,758.6,735.4,758.6,758.6,1446861
LSE,Sage Group,SGE.L,8/27/2020,762.4,762.4,747.2,747.2,747.2,1272409
LSE,Sage Group,SGE.L,8/28/2020,750.8,753.2,739.6,740.6,740.6,2782397
LSE,Sage Group,SGE.L,9/1/2020,745.4,748.2,729.2,734.2,734.2,3187015
LSE,Sage Group,SGE.L,9/2/2020,739.8,754.99,737.6,745.2,745.2,2317340
LSE,Sage Group,SGE.L,9/3/2020,748.6,753.8,722.6,723,723,1561992
LSE,Sage Group,SGE.L,9/4/2020,716,730,699.2,703,703,2994657
LSE,Sage Group,SGE.L,9/7/2020,707.6,723,706.6,722.6,722.6,874190
LSE,Sage Group,SGE.L,9/8/2020,722.8,725.4,699.4,712.8,712.8,2224299
LSE,Sage Group,SGE.L,9/9/2020,710.6,732.6,708.8,726.8,726.8,2682773
LSE,Sage Group,SGE.L,9/10/2020,729.2,733.4,719.2,725.2,725.2,1809209
LSE,Sage Group,SGE.L,9/11/2020,721.4,728.6,717,717,717,2434300
LSE,Sage Group,SGE.L,9/14/2020,721.2,729,718,721.8,721.8,2453590
LSE,Sage Group,SGE.L,9/15/2020,722.8,731.6,720,726,726,1984371
LSE,Sage Group,SGE.L,9/16/2020,726.8,735.4,724.8,726.8,726.8,3046238
LSE,Sage Group,SGE.L,9/17/2020,717.2,733.8,717,727.2,727.2,2882981
LSE,Sage Group,SGE.L,9/18/2020,728.4,736.48,727.36,730.8,730.8,3759768
LSE,Sage Group,SGE.L,9/21/2020,730.2,733,708.6,716.2,716.2,1892868
LSE,Sage Group,SGE.L,9/22/2020,721.6,727,713.8,720.6,720.6,2734182
LSE,Sage Group,SGE.L,9/23/2020,734.2,738.4,715.4,722,722,3123564
LSE,Sage Group,SGE.L,9/24/2020,712,717.8,708.4,714.4,714.4,3230031
LSE,Sage Group,SGE.L,9/25/2020,716.8,716.8,701.8,714.8,714.8,1687791
LSE,Sage Group,SGE.L,9/28/2020,721.2,735.6,718.6,727.6,727.6,1679021
LSE,Sage Group,SGE.L,9/29/2020,729.8,739.4,724.4,734.2,734.2,1529157
LSE,Sage Group,SGE.L,9/30/2020,729,733.4,717.6,720.8,720.8,2314495
LSE,Sage Group,SGE.L,10/1/2020,715.6,727.6,715.4,722.6,722.6,2727278
LSE,Sage Group,SGE.L,10/2/2020,718.6,722.8,714,720.8,720.8,1579783
LSE,Sage Group,SGE.L,10/5/2020,727,730.2,719.6,724,724,1624864
LSE,Sage Group,SGE.L,10/6/2020,723.2,725,713,717.6,717.6,1523979
OTC,Techtronic Industries,TTNDF,10/7/2019,6.85,6.85,6.85,6.85,6.74, -   
OTC,Techtronic Industries,TTNDF,10/8/2019,6.85,6.85,6.85,6.85,6.74, -   
OTC,Techtronic Industries,TTNDF,10/9/2019,6.85,6.85,6.85,6.85,6.74, -   
OTC,Techtronic Industries,TTNDF,10/10/2019,6.5,6.5,6.5,6.5,6.4,600
OTC,Techtronic Industries,TTNDF,10/11/2019,6.91,6.91,6.91,6.91,6.8,200
OTC,Techtronic Industries,TTNDF,10/14/2019,6.91,6.91,6.91,6.91,6.8, -   
OTC,Techtronic Industries,TTNDF,10/15/2019,7.3,7.3,7.3,7.3,7.18,700
OTC,Techtronic Industries,TTNDF,10/16/2019,7.3,7.3,7.3,7.3,7.18, -   
OTC,Techtronic Industries,TTNDF,10/17/2019,7.3,7.3,7.3,7.3,7.18, -   
OTC,Techtronic Industries,TTNDF,10/18/2019,7.3,7.3,7.3,7.3,7.18, -   
OTC,Techtronic Industries,TTNDF,10/21/2019,7.35,7.35,7.35,7.35,7.23,200
OTC,Techtronic Industries,TTNDF,10/22/2019,7.35,7.35,7.35,7.35,7.23, -   
OTC,Techtronic Industries,TTNDF,10/23/2019,7.35,7.35,7.35,7.35,7.23,7500
OTC,Techtronic Industries,TTNDF,10/24/2019,7.35,7.35,7.35,7.35,7.23, -   
OTC,Techtronic Industries,TTNDF,10/25/2019,7.35,7.35,7.35,7.35,7.23, -   
OTC,Techtronic Industries,TTNDF,10/28/2019,7.35,7.35,7.35,7.35,7.23, -   
OTC,Techtronic Industries,TTNDF,10/29/2019,7.35,7.35,7.35,7.35,7.23, -   
OTC,Techtronic Industries,TTNDF,10/30/2019,7.35,7.35,7.35,7.35,7.23, -   
OTC,Techtronic Industries,TTNDF,10/31/2019,7.35,7.35,7.35,7.35,7.23, -   
OTC,Techtronic Industries,TTNDF,11/1/2019,7.35,7.35,7.35,7.35,7.23, -   
OTC,Techtronic Industries,TTNDF,11/4/2019,7.35,7.35,7.35,7.35,7.23, -   
OTC,Techtronic Industries,TTNDF,11/5/2019,7.35,7.35,7.35,7.35,7.23, -   
OTC,Techtronic Industries,TTNDF,11/6/2019,8,8,8,8,7.87,400
OTC,Techtronic Industries,TTNDF,11/7/2019,8,8,8,8,7.87, -   
OTC,Techtronic Industries,TTNDF,11/8/2019,8,8,8,8,7.87,100
OTC,Techtronic Industries,TTNDF,11/11/2019,8,8,8,8,7.87, -   
OTC,Techtronic Industries,TTNDF,11/12/2019,8,8,8,8,7.87, -   
OTC,Techtronic Industries,TTNDF,11/13/2019,8,8,8,8,7.87, -   
OTC,Techtronic Industries,TTNDF,11/14/2019,8,8,8,8,7.87, -   
OTC,Techtronic Industries,TTNDF,11/15/2019,8,8,8,8,7.87, -   
OTC,Techtronic Industries,TTNDF,11/18/2019,8,8,8,8,7.87, -   
OTC,Techtronic Industries,TTNDF,11/19/2019,8,8,8,8,7.87, -   
OTC,Techtronic Industries,TTNDF,11/20/2019,7.79,7.79,7.79,7.79,7.66,700
OTC,Techtronic Industries,TTNDF,11/21/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,11/22/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,11/25/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,11/26/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,11/27/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,11/29/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/2/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/3/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/4/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/5/2019,7.79,7.79,7.79,7.79,7.66,500
OTC,Techtronic Industries,TTNDF,12/6/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/9/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/10/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/11/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/12/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/13/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/16/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/17/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/18/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/19/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/20/2019,7.79,7.79,7.79,7.79,7.66, -   
OTC,Techtronic Industries,TTNDF,12/23/2019,7.9,7.9,7.9,7.9,7.77,200
OTC,Techtronic Industries,TTNDF,12/24/2019,7.9,7.9,7.9,7.9,7.77, -   
OTC,Techtronic Industries,TTNDF,12/26/2019,7.9,7.9,7.9,7.9,7.77, -   
OTC,Techtronic Industries,TTNDF,12/27/2019,7.9,7.9,7.9,7.9,7.77, -   
OTC,Techtronic Industries,TTNDF,12/30/2019,7.9,7.9,7.9,7.9,7.77, -   
OTC,Techtronic Industries,TTNDF,12/31/2019,8.1,8.1,8.1,8.1,7.97,100
OTC,Techtronic Industries,TTNDF,1/2/2020,8.75,8.75,8.75,8.75,8.61,200
OTC,Techtronic Industries,TTNDF,1/3/2020,8.75,8.75,8.75,8.75,8.61, -   
OTC,Techtronic Industries,TTNDF,1/6/2020,8.75,8.75,8.75,8.75,8.61, -   
OTC,Techtronic Industries,TTNDF,1/7/2020,8.26,8.26,8.26,8.26,8.13,100
OTC,Techtronic Industries,TTNDF,1/8/2020,8.26,8.26,8.26,8.26,8.13, -   
OTC,Techtronic Industries,TTNDF,1/9/2020,8.26,8.26,8.26,8.26,8.13, -   
OTC,Techtronic Industries,TTNDF,1/10/2020,8.26,8.26,8.26,8.26,8.13, -   
OTC,Techtronic Industries,TTNDF,1/13/2020,8.3,8.45,8.3,8.32,8.19,1500
OTC,Techtronic Industries,TTNDF,1/14/2020,8.32,8.32,8.32,8.32,8.19, -   
OTC,Techtronic Industries,TTNDF,1/15/2020,8.32,8.32,8.32,8.32,8.19, -   
OTC,Techtronic Industries,TTNDF,1/16/2020,8.32,8.32,8.32,8.32,8.19, -   
OTC,Techtronic Industries,TTNDF,1/17/2020,8.32,8.32,8.32,8.32,8.19, -   
OTC,Techtronic Industries,TTNDF,1/21/2020,8.32,8.32,8.32,8.32,8.19, -   
OTC,Techtronic Industries,TTNDF,1/22/2020,8.6,8.6,8.5,8.5,8.36,1700
OTC,Techtronic Industries,TTNDF,1/23/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,1/24/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,1/27/2020,8.5,8.5,8.5,8.5,8.36,100
OTC,Techtronic Industries,TTNDF,1/28/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,1/29/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,1/30/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,1/31/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,2/3/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,2/4/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,2/5/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,2/6/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,2/7/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,2/10/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,2/11/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,2/12/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,2/13/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,2/14/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,2/18/2020,8.5,8.5,8.5,8.5,8.36, -   
OTC,Techtronic Industries,TTNDF,2/19/2020,8.5,8.8,8.5,8.8,8.66,600
OTC,Techtronic Industries,TTNDF,2/20/2020,8.8,8.8,8.8,8.8,8.66,500
OTC,Techtronic Industries,TTNDF,2/21/2020,8.8,8.8,8.8,8.8,8.66, -   
OTC,Techtronic Industries,TTNDF,2/24/2020,8.8,8.8,8.8,8.8,8.66, -   
OTC,Techtronic Industries,TTNDF,2/25/2020,8.75,8.75,8.7,8.7,8.56,3500
OTC,Techtronic Industries,TTNDF,2/26/2020,8.62,8.62,8.62,8.62,8.48,2500
OTC,Techtronic Industries,TTNDF,2/27/2020,8.62,8.62,8.62,8.62,8.48, -   
OTC,Techtronic Industries,TTNDF,2/28/2020,7.7,7.7,7.7,7.7,7.58,100
OTC,Techtronic Industries,TTNDF,3/2/2020,7.7,7.7,7.7,7.7,7.58, -   
OTC,Techtronic Industries,TTNDF,3/3/2020,7.7,7.7,7.7,7.7,7.58, -   
OTC,Techtronic Industries,TTNDF,3/4/2020,7.7,7.7,7.7,7.7,7.58, -   
OTC,Techtronic Industries,TTNDF,3/5/2020,8.71,8.71,8.56,8.56,8.42,16200
OTC,Techtronic Industries,TTNDF,3/6/2020,8.25,8.55,8.14,8.14,8.01,1000
OTC,Techtronic Industries,TTNDF,3/9/2020,8.14,8.14,8.14,8.14,8.01, -   
